"species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_id_network","matching_proteins_labels_network","annotation","protein_name","cc_function","go_p","go_f","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q16M54","AAEL012416","AAEL012416-PA.",NA,NA,NA,NA,"GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q16NS4","AAEL011870","AAEL011870-PA.",NA,NA,"P-body assembly; stress granule assembly","mRNA binding","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q16TX6","AAEL010093","AAEL010093-PA.",NA,NA,NA,NA,"GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q16XQ1","AAEL008816","Vesicular monoamine transporter, putative.",NA,NA,"aminergic neurotransmitter loading into synaptic vesicle","serotonin:sodium:chloride symporter activity","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q16Y82","AAEL008622","AAEL008622-PA.","Stress-activated protein kinase JNK","Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,"ATP binding; MAP kinase activity; protein serine kinase activity","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q17GI1","AAEL003013","AAEL003013-PA; Belongs to the protein kinase superfamily.","mitogen-activated protein kinase kinase",NA,NA,"ATP binding; JUN kinase kinase activity; protein serine/threonine kinase activity","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q17K95","AAEL001760","AAEL001760-PA.",NA,NA,"protein localization to cell surface; synaptic transmission, cholinergic",NA,"GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q17M42","AAEL001104","AAEL001104-PA.",NA,NA,"neuron projection morphogenesis; positive regulation of axon extension; postsynaptic actin cytoskeleton organization; regulation of actin filament polymerization","actin filament binding","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1358803","Downregulation of ERBB2:ERBB3 signaling",3,12,1.86,0.82,0.0035,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1358803","Downregulation of ERBB2:ERBB3 signaling",3,12,1.86,0.82,0.0035,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1358803","Downregulation of ERBB2:ERBB3 signaling",3,12,1.86,0.82,0.0035,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0060573","Cell fate specification involved in pattern specification",3,11,1.89,0.8,0.0043,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0060573","Cell fate specification involved in pattern specification",3,11,1.89,0.8,0.0043,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0060573","Cell fate specification involved in pattern specification",3,11,1.89,0.8,0.0043,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0071598","Neuronal ribonucleoprotein granule",3,13,1.82,0.75,0.0057,"Q16M53","AAEL012420","AAEL012420-PA.",NA,NA,"post-transcriptional regulation of gene expression","mRNA 3'-UTR binding","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0071598","Neuronal ribonucleoprotein granule",3,13,1.82,0.75,0.0057,"Q16M54","AAEL012416","AAEL012416-PA.",NA,NA,NA,NA,"GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0071598","Neuronal ribonucleoprotein granule",3,13,1.82,0.75,0.0057,"Q16NS4","AAEL011870","AAEL011870-PA.",NA,NA,"P-body assembly; stress granule assembly","mRNA binding","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0010634","Positive regulation of epithelial cell migration",4,42,1.44,0.74,0.0048,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0010634","Positive regulation of epithelial cell migration",4,42,1.44,0.74,0.0048,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0010634","Positive regulation of epithelial cell migration",4,42,1.44,0.74,0.0048,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0010634","Positive regulation of epithelial cell migration",4,42,1.44,0.74,0.0048,"Q16Y82","AAEL008622","AAEL008622-PA.","Stress-activated protein kinase JNK","Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,"ATP binding; MAP kinase activity; protein serine kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q16M53","AAEL012420","AAEL012420-PA.",NA,NA,"post-transcriptional regulation of gene expression","mRNA 3'-UTR binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q16M54","AAEL012416","AAEL012416-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q16NS4","AAEL011870","AAEL011870-PA.",NA,NA,"P-body assembly; stress granule assembly","mRNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q16UC4","AAEL009947","Homeotic antennapedia protein, putative.","Homeotic protein antennapedia","Sequence-specific transcription factor which is part of a developmental regulatory system that regulates segmental identity in the mesothorax. Provides cells with specific positional identities on the anterior-posterior axis","anterior/posterior pattern specification; negative regulation of transcription by RNA polymerase II","DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q16WV5","AAEL009085","AAEL009085-PA.",NA,NA,"negative regulation of endocytic recycling; small GTPase-mediated signal transduction","GTPase activator activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q16XQ1","AAEL008816","Vesicular monoamine transporter, putative.",NA,NA,"aminergic neurotransmitter loading into synaptic vesicle","serotonin:sodium:chloride symporter activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q16Y82","AAEL008622","AAEL008622-PA.","Stress-activated protein kinase JNK","Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,"ATP binding; MAP kinase activity; protein serine kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q177S2","AAEL006038","AAEL006038-PA.",NA,NA,"cytoskeleton organization; regulation of cell shape; regulation of transcription by RNA polymerase II",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q17EP7","AAEL003731","Nuclear body associated kinase, putative.","non-specific serine/threonine protein kinase",NA,NA,"ATP binding; protein serine/threonine kinase activity; protein tyrosine kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q17HA9","AAEL002754","AAEL002754-PA.",NA,NA,"cell-cell adhesion","cell adhesion molecule binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050793","Regulation of developmental process",14,742,0.73,0.69,0.00032,"Q17M42","AAEL001104","AAEL001104-PA.",NA,NA,"neuron projection morphogenesis; positive regulation of axon extension; postsynaptic actin cytoskeleton organization; regulation of actin filament polymerization","actin filament binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048565","Digestive tract development",5,91,1.2,0.69,0.0048,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048565","Digestive tract development",5,91,1.2,0.69,0.0048,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048565","Digestive tract development",5,91,1.2,0.69,0.0048,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048565","Digestive tract development",5,91,1.2,0.69,0.0048,"Q16UC4","AAEL009947","Homeotic antennapedia protein, putative.","Homeotic protein antennapedia","Sequence-specific transcription factor which is part of a developmental regulatory system that regulates segmental identity in the mesothorax. Provides cells with specific positional identities on the anterior-posterior axis","anterior/posterior pattern specification; negative regulation of transcription by RNA polymerase II","DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048565","Digestive tract development",5,91,1.2,0.69,0.0048,"Q16Y82","AAEL008622","AAEL008622-PA.","Stress-activated protein kinase JNK","Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,"ATP binding; MAP kinase activity; protein serine kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0008201","Heparin binding",4,28,1.61,0.68,0.0089,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"GO Molecular Function",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0008201","Heparin binding",4,28,1.61,0.68,0.0089,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","GO Molecular Function",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0008201","Heparin binding",4,28,1.61,0.68,0.0089,"Q0IFC5","AAEL005895","AAEL005895-PA.",NA,NA,"axonogenesis; central nervous system development","heparin binding; transition metal ion binding","GO Molecular Function",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0008201","Heparin binding",4,28,1.61,0.68,0.0089,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"GO Molecular Function",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048699","Generation of neurons",15,887,0.69,0.66,0.00032,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048699","Generation of neurons",15,887,0.69,0.66,0.00032,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048699","Generation of neurons",15,887,0.69,0.66,0.00032,"Q0IFC5","AAEL005895","AAEL005895-PA.",NA,NA,"axonogenesis; central nervous system development","heparin binding; transition metal ion binding","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048699","Generation of neurons",15,887,0.69,0.66,0.00032,"Q16I15","AAEL013830","Bmp-induced factor.",NA,NA,"animal organ development; developmental process involved in reproduction; neuron development; regulation of transcription by RNA polymerase II","zinc ion binding","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048699","Generation of neurons",15,887,0.69,0.66,0.00032,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048699","Generation of neurons",15,887,0.69,0.66,0.00032,"Q16M53","AAEL012420","AAEL012420-PA.",NA,NA,"post-transcriptional regulation of gene expression","mRNA 3'-UTR binding","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048699","Generation of neurons",15,887,0.69,0.66,0.00032,"Q16M54","AAEL012416","AAEL012416-PA.",NA,NA,NA,NA,"GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048699","Generation of neurons",15,887,0.69,0.66,0.00032,"Q16UC4","AAEL009947","Homeotic antennapedia protein, putative.","Homeotic protein antennapedia","Sequence-specific transcription factor which is part of a developmental regulatory system that regulates segmental identity in the mesothorax. Provides cells with specific positional identities on the anterior-posterior axis","anterior/posterior pattern specification; negative regulation of transcription by RNA polymerase II","DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
