"species","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_id_network","matching_proteins_labels_network","annotation","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q16LS6","AAEL012541","AAEL012541-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q16M53","AAEL012420","AAEL012420-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q16M54","AAEL012416","AAEL012416-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q16PP6","AAEL011565","AAEL011565-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q16WM8","AAEL009173","AAEL009173-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q16XQ1","AAEL008816","Vesicular monoamine transporter, putative.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q179N7","AAEL005581","Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q179X5","AAEL005463","AAEL005463-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q17CG1","AAEL004549","AAEL004549-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q17E44","AAEL003953","Map/microtubule affinity-regulating kinase 2,4.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q17FH9","AAEL003416","Sorting nexin; Belongs to the sorting nexin family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q17L66","AAEL001468","AAEL001468-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043679","Axon terminus",15,62,0.7,0.76,0.00026,"7159.Q17L67","AAEL001454","AAEL001454-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q0IEC5","AAEL011417","AAEL011417-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q16IW8","AAEL013529","AAEL013529-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q16LS6","AAEL012541","AAEL012541-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q16M53","AAEL012420","AAEL012420-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q16M54","AAEL012416","AAEL012416-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q16PP6","AAEL011565","AAEL011565-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q16WM8","AAEL009173","AAEL009173-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q16XQ1","AAEL008816","Vesicular monoamine transporter, putative.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q179X5","AAEL005463","AAEL005463-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q17CG1","AAEL004549","AAEL004549-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q17E44","AAEL003953","Map/microtubule affinity-regulating kinase 2,4.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q17FH9","AAEL003416","Sorting nexin; Belongs to the sorting nexin family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q17L66","AAEL001468","AAEL001468-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043195","Terminal bouton",14,57,0.71,0.72,0.00045,"7159.Q17L67","AAEL001454","AAEL001454-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q0IGG1","AAEL000405","Odd Oz protein.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q16HN0","AAEL013969","Syndecan; Cell surface proteoglycan; Belongs to the syndecan proteoglycan family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q16JK2","AAEL013308","Odd Oz protein.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q16M53","AAEL012420","AAEL012420-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q16M54","AAEL012416","AAEL012416-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q16PP6","AAEL011565","AAEL011565-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q16RU6","AAEL010835","Mitogen-activated protein kinase kinase kinase.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q16SB0","AAEL010643","AAEL010643-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q16WM8","AAEL009173","AAEL009173-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q17E44","AAEL003953","Map/microtubule affinity-regulating kinase 2,4.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q17HS6","AAEL002594","AAEL002594-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q17L66","AAEL001468","AAEL001468-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q17L67","AAEL001454","AAEL001454-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q17NP7","AAEL000620","AAEL000620-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0031594","Neuromuscular junction",15,67,0.67,0.7,0.00049,"7159.Q17NP8","AAEL000624","AAEL000624-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0042734","Presynaptic membrane",9,22,0.93,0.75,0.00063,"7159.Q16JK2","AAEL013308","Odd Oz protein.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0042734","Presynaptic membrane",9,22,0.93,0.75,0.00063,"7159.Q16PP6","AAEL011565","AAEL011565-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0042734","Presynaptic membrane",9,22,0.93,0.75,0.00063,"7159.Q16TV9","AAEL010106","Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0042734","Presynaptic membrane",9,22,0.93,0.75,0.00063,"7159.Q16WA7","AAEL009304","AAEL009304-PA; Belongs to the syntaxin family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0042734","Presynaptic membrane",9,22,0.93,0.75,0.00063,"7159.Q16WM8","AAEL009173","AAEL009173-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0042734","Presynaptic membrane",9,22,0.93,0.75,0.00063,"7159.Q16XT3","AAEL008773","AAEL008773-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0042734","Presynaptic membrane",9,22,0.93,0.75,0.00063,"7159.Q17FH9","AAEL003416","Sorting nexin; Belongs to the sorting nexin family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0042734","Presynaptic membrane",9,22,0.93,0.75,0.00063,"7159.Q17P38","AAEL000524","AAEL000524-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0042734","Presynaptic membrane",9,22,0.93,0.75,0.00063,"7159.Q17P39","AAEL000479","AAEL000479-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q0IFC5","AAEL005895","AAEL005895-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q0IGG1","AAEL000405","Odd Oz protein.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q16FK4","AAEL014730","AAEL014730-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q16JK2","AAEL013308","Odd Oz protein.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q16LM2","AAEL012599","E3 ubiquitin-protein ligase; Ubiquitin ligase protein which is a component of the N-end rule pathway. Recognizes and binds to proteins bearing specific N- terminal residues that are destabilizing according to the N-end rule, leading to their ubiquitination and subsequent degradation.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q16LM4","AAEL012603","E3 ubiquitin-protein ligase; Ubiquitin ligase protein which is a component of the N-end rule pathway. Recognizes and binds to proteins bearing specific N- terminal residues that are destabilizing according to the N-end rule, leading to their ubiquitination and subsequent degradation.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q16LM5","AAEL012604","AAEL012604-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q16TV9","AAEL010106","Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q16X05","GPRCAL3","GPCR Calcitonin/Diuretic Hormone Family; Belongs to the G-protein coupled receptor 2 family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q174K3","AAEL006876","AAEL006876-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q17B43","AAEL005099","Rap GTPase-activating protein.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q17B44","AAEL005089","AAEL005089-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q17F07","AAEL003609","AAEL003609-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q17F08","AAEL003592","AAEL003592-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q17FH9","AAEL003416","Sorting nexin; Belongs to the sorting nexin family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0043025","Neuronal cell body",16,85,0.6,0.62,0.001,"7159.Q1HQW4","AAEL007293","Protein kinase A cAMP-dependent catalytic subunit; Belongs to the protein kinase superfamily.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q0IFC5","AAEL005895","AAEL005895-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q0IGG1","AAEL000405","Odd Oz protein.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16FK4","AAEL014730","AAEL014730-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16JK2","AAEL013308","Odd Oz protein.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16LM2","AAEL012599","E3 ubiquitin-protein ligase; Ubiquitin ligase protein which is a component of the N-end rule pathway. Recognizes and binds to proteins bearing specific N- terminal residues that are destabilizing according to the N-end rule, leading to their ubiquitination and subsequent degradation.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16LM4","AAEL012603","E3 ubiquitin-protein ligase; Ubiquitin ligase protein which is a component of the N-end rule pathway. Recognizes and binds to proteins bearing specific N- terminal residues that are destabilizing according to the N-end rule, leading to their ubiquitination and subsequent degradation.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16LM5","AAEL012604","AAEL012604-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16RM1","AAEL010908","AAEL010908-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16TV9","AAEL010106","Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16X05","GPRCAL3","GPCR Calcitonin/Diuretic Hormone Family; Belongs to the G-protein coupled receptor 2 family.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16XT5","AAEL008774","AAEL008774-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16Y82","AAEL008622","AAEL008622-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16Y83","AAEL008634","Mitogen-activated protein kinase.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GOCC:0036477","Somatodendritic compartment",24,194,0.41,0.49,0.0033,"7159.Q16Z01","AAEL008371","AAEL008371-PA.","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
