"uniprot_id","protein_name","species","mirna","mirna_expression","common_mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_labels_network","annotation_stringdb","protein_name_uniprot","cc_function_uniprot","go_p_uniprot","go_f_uniprot","description_eggnog","preferred_name_eggnog","pfams_eggnog","interpro_description_ips","signature_description_ips","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Q16IY0","SAMD4B","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL013510",NA,"Protein Smaug",NA,"nuclear-transcribed mRNA poly(A) tail shortening; regulation of DNA-templated transcription","mRNA binding; translation repressor activity","Smaug protein","SAMD4B","PHAT,SAM_1","Sterile alpha motif domain","SAM domain (Sterile alpha motif)","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16JQ4","RAB14","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL013252",NA,"Ras-related protein Rab-14",NA,"defense response to bacterium; endocytic recycling; Golgi to endosome transport; phagosome maturation; protein transport","GTP binding; GTPase activity","Rab subfamily of small GTPases","RAB14","Ras","Small GTPase","Ras family","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16KA6","CHEK1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL013066",NA,NA,NA,NA,NA,"Protein tyrosine kinase","CHEK1","Pkinase",NA,NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16KQ8","Q16KQ8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012905",NA,NA,NA,NA,"calcium ion binding","Zona pellucida (ZP) domain",NA,"EGF_CA,Zona_pellucida","Dumpy, DPY module","Dumpy, DPY module","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16KQ9","dp","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012910",NA,NA,NA,NA,"calcium ion binding","Follistatin-N-terminal domain-like","dp","EGF_CA,Zona_pellucida","Dumpy, DPY module","Dumpy, DPY module","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16KR0","fbn-1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012908",NA,NA,NA,NA,NA,"EGF domain, unclasssified subfamily","fbn-1","EGF_CA",NA,NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16L96","MAP2K1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012723","AAEL012723-PA; Belongs to the protein kinase superfamily.","mitogen-activated protein kinase kinase",NA,NA,"ATP binding; MAP kinase kinase activity; protein serine/threonine kinase activity; protein tyrosine kinase activity","protein kinase kinase","MAP2K1","Pkinase","Protein kinase domain","Protein kinase domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16LB3","USP10","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012707","AAEL012707-PA; Belongs to the peptidase C19 family.","ubiquitinyl hydrolase 1",NA,"DNA damage response, signal transduction by p53 class mediator; protein deubiquitination; proteolysis; regulation of autophagy","cysteine-type deubiquitinase activity","Belongs to the peptidase C19 family","USP10","PAM2,UCH","Peptidase C19, ubiquitin carboxyl-terminal hydrolase","Ubiquitin carboxyl-terminal hydrolase","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16LK0","ANKFN1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012627",NA,NA,NA,"establishment of mitotic spindle orientation; regulation of establishment of bipolar cell polarity; signal transduction",NA,"Ras association (RalGDS/AF-6) domain","ANKFN1","Ank_4,RA,fn3","Ankyrin repeat","Ankyrin repeats (many copies)","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16LK2","Q16LK2","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16LS6","SYN3","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012541",NA,NA,NA,"neurotransmitter secretion",NA,"It is involved in the biological process described with neurotransmitter secretion","SYN3","Synapsin,Synapsin_C,Synapsin_N","Synapsin, pre-ATP-grasp domain","Synapsin pre-ATP-grasp domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16M45","SMTN","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012429",NA,NA,NA,NA,NA,"Smoothelin cytoskeleton protein","SMTN","CH,Smoothelin","Smoothelin","Smoothelin cytoskeleton protein","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16M84","ZKSCAN7","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012392",NA,NA,NA,NA,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II transcription regulatory region sequence-specific DNA binding; zinc ion binding","Zinc finger, C2H2 type","ZKSCAN7","KRAB,SCAN,zf-AD,zf-C2H2,zf-C2H2_4,zf-C2H2_6,zf-met","Zinc finger C2H2-type","Zinc-finger of C2H2 type","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16MG8","TCF25","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012307",NA,NA,NA,NA,NA,"Transcriptional repressor TCF25","TCF25","Tcf25","TCF25/Rqc1","Transcriptional repressor TCF25","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16MK4","ARMC6","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012273",NA,NA,NA,"hematopoietic progenitor cell differentiation",NA,"Armadillo repeat-containing protein 6","ARMC6","Arm","LRRK2, ARM repeat domain","LRRK2 ARM repeat","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16MK6","FKBP8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012272","Peptidylprolyl isomerase.","peptidylprolyl isomerase",NA,"negative regulation of apoptotic process","peptidyl-prolyl cis-trans isomerase activity; protein folding chaperone","Peptidylprolyl isomerase","FKBP8","FKBP_C,TPR_1,TPR_2,TPR_8","FKBP-type peptidyl-prolyl cis-trans isomerase domain","FKBP-type peptidyl-prolyl cis-trans isomerase","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16ML9","GPR107","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012256",NA,NA,NA,NA,NA,"Lung seven transmembrane receptor","GPR107","Lung_7-TM_R","GOST, seven transmembrane domain","GOST, seven transmembrane domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16MM0","GPR107","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012257",NA,NA,NA,NA,NA,"Lung seven transmembrane receptor","GPR107","Lung_7-TM_R",NA,NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16MM1","SUPT5H","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012259",NA,NA,NA,NA,NA,"It is involved in the biological process described with regulation of transcription from RNA polymerase II promoter","SUPT5H","CTD,KOW,Spt5-NGN,Spt5_N",NA,NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16MX5","GPR107","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012155",NA,NA,NA,NA,NA,"Lung seven transmembrane receptor","GPR107","Lung_7-TM_R",NA,NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16N83","CPEB2","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012065","Cytoplasmic polyadenylation element binding protein (cpeb).",NA,NA,"negative regulation of cytoplasmic translation; spermatogenesis","mRNA 3'-UTR binding; mRNA regulatory element binding translation repressor activity; ribosome binding; translation factor activity, RNA binding","Cytoplasmic polyadenylation element binding protein","CPEB2","CEBP_ZZ,RRM_7","RNA recognition motif domain","RNA recognition motif","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16N85","EPC1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012057","Enhancer of polycomb-like protein.","Enhancer of polycomb-like protein",NA,"regulation of transcription by RNA polymerase II",NA,"Enhancer of polycomb","EPC1","EPL1,E_Pc_C","Enhancer of polycomb-like, N-terminal","Enhancer of polycomb-like","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16N99","FLOT1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012046","AAEL012046-PA; Belongs to the band 7/mec-2 family. Flotillin subfamily.",NA,NA,"positive regulation of cell junction assembly; positive regulation of cell-cell adhesion mediated by cadherin; positive regulation of endocytosis; protein kinase C signaling; protein localization to plasma membrane; regulation of receptor internalization","protease binding","Flotillin","FLOT1","Band_7,Flot","Flotillin, C-terminal domain","Flotillin","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16NB0","CEP152","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012031",NA,NA,NA,NA,NA,"Centrosomal protein","CEP152",NA,NA,NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16NC7","MKLN1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012019",NA,"F5/8 type C domain-containing protein",NA,NA,NA,"Muskelin N-terminus","MKLN1","Kelch_1,Kelch_3,Muskelin_N",NA,"KLHDC2/KLHL20/DRC7 Kelch-repeats domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16ND4","Q16ND4","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012002","Beta-1,4-galactosyltransferase.","Beta-1,4-N-acetylgalactosaminyltransferase","Catalyzes the transfer of galactose onto proteins or lipids","carbohydrate metabolic process; glycosphingolipid biosynthetic process; protein glycosylation","galactosyltransferase activity; metal ion binding; N-acetyl-beta-glucosaminyl-derivative 4-beta-N-acetylgalactosaminyltransferase activity","Beta-1,4-galactosyltransferase",NA,"Glyco_transf_7C,Glyco_transf_7N","Galactosyltransferase, N-terminal","N-terminal region of glycosyl transferase group 7","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16NP6","Q16NP6","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL011910",NA,NA,NA,NA,NA,"Ankyrin repeats (many copies)",NA,"Ank,Ank_2,Ank_4","Ankyrin repeat","Ankyrin repeats (3 copies)","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16P38","CALR","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL011773",NA,"Calreticulin",NA,"ERAD pathway; protein folding","calcium ion binding; carbohydrate binding; unfolded protein binding","Calreticulin","CALR","Calreticulin","Calreticulin/calnexin","Calreticulin family","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16PG7","CCND3","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL011648","AAEL011648-PA; Belongs to the cyclin family.",NA,NA,"cell division; mitotic cell cycle",NA,"Belongs to the cyclin family","CCND3","Cyclin_C,Cyclin_N","Cyclin, C-terminal domain","Cyclin, C-terminal domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16PT5","PGM3","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL011536","Phosphoacetylglucosamine mutase; Catalyzes the conversion of GlcNAc-6-P into GlcNAc-1-P during the synthesis of uridine diphosphate/UDP-GlcNAc, a sugar nucleotide critical to multiple glycosylation pathways including protein N- and O- glycosylation; Belongs to the phosphohexose mutase family.","Phosphoacetylglucosamine mutase","Catalyzes the conversion of GlcNAc-6-P into GlcNAc-1-P during the synthesis of uridine diphosphate/UDP-GlcNAc, a sugar nucleotide critical to multiple glycosylation pathways including protein N- and O-glycosylation","carbohydrate metabolic process; cell wall organization; UDP-N-acetylglucosamine biosynthetic process","magnesium ion binding; phosphoacetylglucosamine mutase activity","Catalyzes the conversion of GlcNAc-6-P into GlcNAc-1-P during the synthesis of uridine diphosphate UDP-GlcNAc, a sugar nucleotide critical to multiple glycosylation pathways including protein N- and O-glycosylation","PGM3","PGM_PMM_I,PGM_PMM_III,PGM_PMM_IV","Phosphoacetylglucosamine mutase AMG1, domain II","Phosphoacetylglucosamine mutase AMG1, domain II","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16QH9","CYBRD1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL011281",NA,NA,NA,NA,"metal ion binding; oxidoreductase activity","Cytochrome b-561 / ferric reductase transmembrane domain.","CYBRD1","Cytochrom_B561","Cytochrome b561/ferric reductase transmembrane","Eukaryotic cytochrome b561","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16QJ6","UBN1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL011261",NA,NA,NA,"chromatin organization",NA,"Ubinuclein conserved middle domain","UBN1","HUN,UBN_AB","Hpc2-related domain","HPC2 and ubinuclein domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16R23","add-1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL011105",NA,NA,NA,NA,"actin filament binding","Class II Aldolase and Adducin N-terminal domain","add-1","Aldolase_II","Class II aldolase/adducin N-terminal","Class II Aldolase and Adducin N-terminal domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16R65","LDB2","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL011058","Lim domain binding protein.",NA,NA,NA,"LIM domain binding","Lim domain binding protein","LDB2","LIM_bind","LIM interaction domain","LIM interaction domain (LID)","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16RC6","GUK1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL011006",NA,"Guanylate kinase",NA,NA,"ATP binding; GMP kinase activity","Guanylate kinase","GUK1","Guanylate_kin","Guanylate kinase/L-type calcium channel beta subunit","Guanylate kinase","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16RM1","HECA","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL010908",NA,NA,NA,NA,NA,"Headcase protein","HECA","HECA,Headcase","Headcase, middle domain","Headcase protein","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16RN4","NCAPH2","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL010892",NA,NA,NA,"meiotic chromosome condensation; mitotic sister chromatid separation","chromatin binding","Condensin II complex subunit CAP-H2 or CNDH2, C-term","NCAPH2","CNDH2_C,CNDH2_M,CNDH2_N","Condensin-2 complex subunit H2, C-terminal","Condensin II complex subunit CAP-H2 or CNDH2, C-terminal wHTH domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
