species,term_ID,term_description,observed_gene_count,background_gene_count,strength,signal,false_discovery_rate,matching_proteins_id_network,matching_proteins_labels_network,annotation,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,stringdb_id,protein_name,gene_primary,cc_function,go_p,go_f
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q16M53,AAEL012420,AAEL012420-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,post-transcriptional regulation of gene expression,mRNA 3'-UTR binding
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q16M54,AAEL012416,AAEL012416-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q16N83,AAEL012065,Cytoplasmic polyadenylation element binding protein (cpeb).,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of cytoplasmic translation,"mRNA 3'-UTR binding; mRNA regulatory element binding translation repressor activity; ribosome binding; translation factor activity, RNA binding"
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q16PP6,AAEL011565,AAEL011565-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,signal transduction,NA
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q16XQ1,AAEL008816,"Vesicular monoamine transporter, putative.",GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,aminergic neurotransmitter loading into synaptic vesicle,serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q170V1,AAEL007791,AAEL007791-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q179N7,AAEL005581,Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Transporter,NA,NA,amino acid transport,metal ion binding; serotonin binding; serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q179X5,AAEL005463,AAEL005463-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of long-term synaptic potentiation; regulation of presynaptic cytosolic calcium ion concentration,calcium ion binding
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q17CG1,AAEL004549,AAEL004549-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q17E44,AAEL003953,"Map/microtubule affinity-regulating kinase 2,4.",GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,MAP/microtubule affinity-regulating kinase 3,NA,"Serine/threonine-protein kinase. Involved in the specific phosphorylation of microtubule-associated proteins for MAP2 and MAP4. Phosphorylates the microtubule-associated protein MAPT/TAU. Phosphorylates CDC25C on 'Ser-216'. Regulates localization and activity of some histone deacetylases by mediating phosphorylation of HDAC7, promoting subsequent interaction between HDAC7 and 14-3-3 and export from the nucleus. Regulates localization and activity of MITF by mediating its phosphorylation, promoting subsequent interaction between MITF and 14-3-3 and retention in the cytosol. Negatively regulates the Hippo signaling pathway and antagonizes the phosphorylation of LATS1. Cooperates with DLG5 to inhibit the kinase activity of STK3/MST2 toward LATS1. Phosphorylates PKP2 and KSR1",intracellular signal transduction; microtubule cytoskeleton organization,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q17L66,AAEL001468,AAEL001468-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q17L67,AAEL001454,AAEL001454-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q17M42,AAEL001104,AAEL001104-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neuron projection morphogenesis; positive regulation of axon extension; postsynaptic actin cytoskeleton organization; regulation of actin filament polymerization,actin filament binding
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q16IW8,AAEL013529,AAEL013529-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q16LS6,AAEL012541,AAEL012541-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q16M53,AAEL012420,AAEL012420-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,post-transcriptional regulation of gene expression,mRNA 3'-UTR binding
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q16M54,AAEL012416,AAEL012416-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q16N83,AAEL012065,Cytoplasmic polyadenylation element binding protein (cpeb).,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of cytoplasmic translation,"mRNA 3'-UTR binding; mRNA regulatory element binding translation repressor activity; ribosome binding; translation factor activity, RNA binding"
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q16PP6,AAEL011565,AAEL011565-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,signal transduction,NA
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q16XQ1,AAEL008816,"Vesicular monoamine transporter, putative.",GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,aminergic neurotransmitter loading into synaptic vesicle,serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q170V1,AAEL007791,AAEL007791-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q179N7,AAEL005581,Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Transporter,NA,NA,amino acid transport,metal ion binding; serotonin binding; serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q179X5,AAEL005463,AAEL005463-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of long-term synaptic potentiation; regulation of presynaptic cytosolic calcium ion concentration,calcium ion binding
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q17C39,AAEL004717,AAEL004717-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,axon guidance,cyclin-dependent protein serine/threonine kinase activator activity; protein kinase binding
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q17CG1,AAEL004549,AAEL004549-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q17E44,AAEL003953,"Map/microtubule affinity-regulating kinase 2,4.",GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,MAP/microtubule affinity-regulating kinase 3,NA,"Serine/threonine-protein kinase. Involved in the specific phosphorylation of microtubule-associated proteins for MAP2 and MAP4. Phosphorylates the microtubule-associated protein MAPT/TAU. Phosphorylates CDC25C on 'Ser-216'. Regulates localization and activity of some histone deacetylases by mediating phosphorylation of HDAC7, promoting subsequent interaction between HDAC7 and 14-3-3 and export from the nucleus. Regulates localization and activity of MITF by mediating its phosphorylation, promoting subsequent interaction between MITF and 14-3-3 and retention in the cytosol. Negatively regulates the Hippo signaling pathway and antagonizes the phosphorylation of LATS1. Cooperates with DLG5 to inhibit the kinase activity of STK3/MST2 toward LATS1. Phosphorylates PKP2 and KSR1",intracellular signal transduction; microtubule cytoskeleton organization,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q17L66,AAEL001468,AAEL001468-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q17L67,AAEL001454,AAEL001454-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q17M42,AAEL001104,AAEL001104-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neuron projection morphogenesis; positive regulation of axon extension; postsynaptic actin cytoskeleton organization; regulation of actin filament polymerization,actin filament binding
Aedes aegypti,GO:0150034,Distal axon,17,139,0.68,0.85,4.3e-05,Q17MX1,AAEL000868,AAEL000868-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,J9EAF0,J9EAF0_AEDAE,AAEL017196-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,protein processing,metalloendopeptidase activity
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,J9EAN8,J9EAN8_AEDAE,AAEL010145-PC.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5572931,"This is the non-catalytic component of the active enzyme, which catalyzes the hydrolysis of ATP coupled with the exchange of Na(+) and K(+) ions across the plasma membrane. The beta subunit regulates, through assembly of alpha/beta heterodimers, the number of sodium pumps transported to the plasma membrane",intracellular potassium ion homeostasis; intracellular sodium ion homeostasis; potassium ion import across plasma membrane; sodium ion export across plasma membrane,ATPase activator activity
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q0C7B1,AAEL000093,AAEL000093-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,intracellular signal transduction,GTPase activator activity; zinc ion binding
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q0IEP7,AAEL008354,AAEL008354-PA; Belongs to the ligand-gated ion channel (TC 1.A.9) family.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Gamma-aminobutyric acid receptor subunit beta,NA,NA,NA,chloride channel activity; extracellular ligand-gated monoatomic ion channel activity; GABA-A receptor activity; ligand-gated monoatomic anion channel activity
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q0IF14,AAEL007415,Multicopper oxidase; Belongs to the multicopper oxidase family.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,iron ion transport,copper ion binding; oxidoreductase activity
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q0IFC5,AAEL005895,AAEL005895-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,axonogenesis; central nervous system development,heparin binding; transition metal ion binding
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16EE7,AAEL015235,AAEL015235-PA; Belongs to the band 7/mec-2 family. Flotillin subfamily.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,positive regulation of cell junction assembly; positive regulation of cell-cell adhesion mediated by cadherin; positive regulation of endocytosis; protein kinase C signaling; protein localization to plasma membrane; regulation of receptor internalization,protease binding
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16F21,AAEL014927,Sodium/chloride dependent transporter.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,glycine:sodium symporter activity; metal ion binding
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16GL8,AAEL014337,"Mitotic protein phosphatase 1 regulator, putative.",GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16GV0,AAEL014258,AAEL014258-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,monocarboxylic acid transmembrane transporter activity
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16H88,AAEL014109,AAEL014109-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,monocarboxylic acid transmembrane transporter activity
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16HK0,AAEL013997,AAEL013997-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5579061,NA,signal transduction,NA
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16IG3,AAEL013684,AAEL013684-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16JU1,AAEL013216,AAEL013216-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16KH2,AAEL012988,Guanylate cyclase.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Guanylate cyclase,NA,NA,intracellular signal transduction; receptor guanylyl cyclase signaling pathway,adenylate cyclase activity; ATP binding; guanylate cyclase activity; peptide receptor activity; protein tyrosine kinase activity
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16KP5,GPRALS3,GPCR Galanin/Allatostatin Family; Belongs to the G-protein coupled receptor 1 family.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,GPRALS3,NA,NA,peptide binding; somatostatin receptor activity
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16L21,GPRGHP3,AAEL012796-PA; Belongs to the G-protein coupled receptor 1 family.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,GPRGHP3,NA,NA,neuromedin U receptor activity
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16LX7,AAEL012493,AAEL012493-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,animal organ development; system development,NA
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16N83,AAEL012065,Cytoplasmic polyadenylation element binding protein (cpeb).,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of cytoplasmic translation,"mRNA 3'-UTR binding; mRNA regulatory element binding translation repressor activity; ribosome binding; translation factor activity, RNA binding"
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16N99,AAEL012046,AAEL012046-PA; Belongs to the band 7/mec-2 family. Flotillin subfamily.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,positive regulation of cell junction assembly; positive regulation of cell-cell adhesion mediated by cadherin; positive regulation of endocytosis; protein kinase C signaling; protein localization to plasma membrane; regulation of receptor internalization,protease binding
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16NP6,AAEL011910,AAEL011910-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5575534,NA,NA,NA
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16P14,AAEL011800,Protein tweety homolog; Probable chloride channel.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Protein tweety homolog,NA,Probable chloride channel,NA,intracellularly calcium-gated chloride channel activity; volume-sensitive chloride channel activity
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16PP6,AAEL011565,AAEL011565-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,signal transduction,NA
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16QH9,AAEL011281,AAEL011281-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,oxidoreductase activity
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16QS7,AAEL011185,AAEL011185-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16R23,AAEL011105,AAEL011105-PB.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,actin filament binding
Aedes aegypti,GO:0005886,Plasma membrane,83,1852,0.24,0.57,4.38e-05,Q16RK1,AAEL010941,Protein tweety homolog; Probable chloride channel; Belongs to the tweety family.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Protein tweety homolog,5580108,Probable chloride channel,NA,intracellularly calcium-gated chloride channel activity; volume-sensitive chloride channel activity
