"uniprot_id","species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_labels_network","annotation_stringdb","protein_name_uniprot","cc_function_uniprot","go_p_uniprot","go_f_uniprot","description_eggnog","preferred_name_eggnog","pfams_eggnog","interpro_description_ips","signature_description_ips","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Q16Y82","Aedes aegypti","aae-mir-5119-5p","GO:0007616","Long-term memory",5,61,1.37,0.87,0.0014,"AAEL008622","AAEL008622-PA.","Stress-activated protein kinase JNK","Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,"ATP binding; MAP kinase activity; protein serine kinase activity","Mitogen-activated protein kinase",NA,"Pkinase","Protein kinase domain","Protein kinase domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17IA0","Aedes aegypti","aae-mir-5119-5p","GO:0007616","Long-term memory",5,61,1.37,0.87,0.0014,"AAEL002411","AAEL002411-PA.",NA,NA,"positive regulation of Wnt signaling pathway","signaling receptor activity","Renin receptor-like protein","ATP6AP2","Renin_r","Renin receptor, N-terminal domain","Renin receptor N-terminal domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","GO:0007494","Midgut development",4,26,1.64,0.93,0.0014,"AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","GO:0007494","Midgut development",4,26,1.64,0.93,0.0014,"AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16LU2","Aedes aegypti","aae-mir-5119-5p","GO:0007494","Midgut development",4,26,1.64,0.93,0.0014,"AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"pro-neuregulin-2, membrane-bound","NRG2","EGF,I-set,Neuregulin","Vein, beta-barrel domain","Vein beta-barrel","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16UC4","Aedes aegypti","aae-mir-5119-5p","GO:0007494","Midgut development",4,26,1.64,0.93,0.0014,"AAEL009947","Homeotic antennapedia protein, putative.","Homeotic protein antennapedia","Sequence-specific transcription factor which is part of a developmental regulatory system that regulates segmental identity in the mesothorax. Provides cells with specific positional identities on the anterior-posterior axis","anterior/posterior pattern specification; negative regulation of transcription by RNA polymerase II","DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding","Homeotic antennapedia protein","HOXB7","Homeobox","Homeodomain","Homeodomain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"J9EAN8","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"J9EAN8_AEDAE","AAEL010145-PC.",NA,"This is the non-catalytic component of the active enzyme, which catalyzes the hydrolysis of ATP coupled with the exchange of Na(+) and K(+) ions across the plasma membrane. The beta subunit regulates, through assembly of alpha/beta heterodimers, the number of sodium pumps transported to the plasma membrane","intracellular potassium ion homeostasis; intracellular sodium ion homeostasis; potassium ion import across plasma membrane; sodium ion export across plasma membrane","ATPase activator activity","Sodium / potassium ATPase beta chain","nrv2","Na_K-ATPase","Sodium/potassium-transporting ATPase subunit beta","Sodium / potassium ATPase beta chain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16IW8","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL013529","AAEL013529-PA.",NA,NA,"neurotransmitter secretion",NA,"It is involved in the biological process described with neurotransmitter secretion","SYN3","Synapsin,Synapsin_C,Synapsin_N","Synapsin, ATP-binding domain","Synapsin, ATP binding domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16LS6","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL012541","AAEL012541-PA.",NA,NA,"neurotransmitter secretion",NA,"It is involved in the biological process described with neurotransmitter secretion","SYN3","Synapsin,Synapsin_C,Synapsin_N","Synapsin, pre-ATP-grasp domain","Synapsin pre-ATP-grasp domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16N83","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL012065","Cytoplasmic polyadenylation element binding protein (cpeb).",NA,NA,"negative regulation of cytoplasmic translation","mRNA 3'-UTR binding; mRNA regulatory element binding translation repressor activity; ribosome binding; translation factor activity, RNA binding","Cytoplasmic polyadenylation element binding protein","CPEB2","CEBP_ZZ,RRM_7","RNA recognition motif domain","RNA recognition motif","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16NP6","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL011910","AAEL011910-PA.",NA,NA,NA,NA,"Ankyrin repeats (many copies)",NA,"Ank,Ank_2,Ank_4","Ankyrin repeat","Ankyrin repeats (3 copies)","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16PP6","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL011565","AAEL011565-PA.",NA,NA,"signal transduction",NA,"It is involved in the biological process described with signal transduction",NA,"Ank_2,Ank_3,Ank_4,Ank_5,Death,ZU5","Ankyrin repeat","Ankyrin repeat","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16RM1","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL010908","AAEL010908-PA.",NA,NA,NA,NA,"Headcase protein","HECA","HECA,Headcase","Headcase, middle domain","Headcase protein","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16RU6","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL010835","Mitogen-activated protein kinase kinase kinase.","Mitogen-activated protein kinase kinase kinase dlk-1",NA,"response to stress","ATP binding; protein serine/threonine kinase activity","Mitogen-activated protein kinase kinase kinase","MAP3K13","Pkinase,Pkinase_Tyr","Serine-threonine/tyrosine-protein kinase, catalytic domain","Protein tyrosine and serine/threonine kinase","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16TV9","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL010106","Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.","Transporter",NA,"amino acid transport; dopamine uptake involved in synaptic transmission; norepinephrine transport","dopamine:sodium symporter activity; metal ion binding","transporter","DAT","SNF","Sodium:neurotransmitter symporter","Sodium:neurotransmitter symporter family","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16UU9","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL009786","AAEL009786-PA.",NA,NA,NA,"zinc ion binding","Zinc-finger associated domain (zf-AD)",NA,"zf-AD","Zinc finger, AD-type","Zinc-finger associated domain (zf-AD)","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16WF1","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL009240","AAEL009240-PA.","Carboxylesterase type B domain-containing protein",NA,NA,NA,"alpha/beta hydrolase fold","Nrt","COesterase","Carboxylesterase, type B","Carboxylesterase family","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16WM1","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL009175","AAEL009175-PA.",NA,NA,"animal organ development; axon guidance; negative chemotaxis","calcium ion binding; heparin binding; Roundabout binding","C-terminal cystine knot-like domain (CTCK)","SLIT2","EGF,LRRCT,LRRNT,LRR_8,Laminin_G_1,Laminin_G_2,hEGF","Leucine-rich repeat","Leucine Rich Repeat","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q16Z01","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL008371","AAEL008371-PA.",NA,NA,NA,"GTPase activator activity","GTPase-activator protein for Ras-like GTPases","NF1","CRAL_TRIO_2,RasGAP","CRAL-TRIO lipid binding domain","Divergent CRAL/TRIO domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q170K8","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL007876","Tyrosine protein kinase with ig domain; Belongs to the protein kinase superfamily. Tyr protein kinase family.","Tyrosine-protein kinase-like otk","Acts as a calcium-dependent, homophilic cell adhesion molecule that regulates neural recognition during the development of the nervous system. Component of the repulsive Plexin signaling response to regulate motor axon guidance at the embryonic stage. Also component of a receptor complex that is required in the adult visual system to innervate the lamina layer; specific targeting of R1-R6 axons","cell surface receptor protein tyrosine kinase signaling pathway; neurogenesis; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","ATP binding; metal ion binding; transmembrane receptor protein tyrosine kinase activity","Tyrosine protein kinase with ig domain","PTK7","I-set,Ig_3,Pkinase_Tyr","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q170V1","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL007791","AAEL007791-PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q174K3","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL006876","AAEL006876-PA.",NA,NA,"mRNA transport; regulation of translation","RNA binding","Igf2 mRNA binding protein","IGF2BP3","KH_1,RRM_1","RNA recognition motif domain","RNA recognition motif","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q179N7","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL005581","Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.","Transporter",NA,"amino acid transport","metal ion binding; serotonin binding; serotonin:sodium:chloride symporter activity","Belongs to the sodium neurotransmitter symporter (SNF) (TC 2.A.22) family",NA,"SNF","Sodium:neurotransmitter symporter","Sodium:neurotransmitter symporter family","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q179X5","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL005463","AAEL005463-PA.",NA,NA,"regulation of long-term synaptic potentiation; regulation of presynaptic cytosolic calcium ion concentration","calcium ion binding","Calcium ion binding","CALB1","EF-hand_1,EF-hand_5,EF-hand_6,EF-hand_7","EF-hand domain","EF-hand domain pair","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17B43","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL005099","Rap GTPase-activating protein.",NA,NA,"regulation of small GTPase mediated signal transduction","GTPase activator activity","Rap/ran-GAP",NA,"BACK,BTB,Rap_GAP",NA,"Rap/Ran-GAP protein dimerization domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17B44","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL005089","AAEL005089-PA.",NA,NA,NA,NA,NA,NA,"LIM",NA,NA,"GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17C39","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL004717","AAEL004717-PA.",NA,NA,"axon guidance","cyclin-dependent protein serine/threonine kinase activator activity; protein kinase binding","Cyclin-dependent kinase 5 activator","CDK5R1","CDK5_activator","Cyclin-dependent kinase 5 activator","Cyclin-dependent kinase 5 activator protein","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17CG1","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL004549","AAEL004549-PA.",NA,NA,"neurotransmitter secretion",NA,"Synapsin, ATP binding domain","SYN3","Synapsin,Synapsin_C,Synapsin_N","Synapsin, ATP-binding domain","Synapsin, ATP binding domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17E44","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL003953","Map/microtubule affinity-regulating kinase 2,4.","MAP/microtubule affinity-regulating kinase 3","Serine/threonine-protein kinase. Involved in the specific phosphorylation of microtubule-associated proteins for MAP2 and MAP4. Phosphorylates the microtubule-associated protein MAPT/TAU. Phosphorylates CDC25C on 'Ser-216'. Regulates localization and activity of some histone deacetylases by mediating phosphorylation of HDAC7, promoting subsequent interaction between HDAC7 and 14-3-3 and export from the nucleus. Regulates localization and activity of MITF by mediating its phosphorylation, promoting subsequent interaction between MITF and 14-3-3 and retention in the cytosol. Negatively regulates the Hippo signaling pathway and antagonizes the phosphorylation of LATS1. Cooperates with DLG5 to inhibit the kinase activity of STK3/MST2 toward LATS1. Phosphorylates PKP2 and KSR1","intracellular signal transduction; microtubule cytoskeleton organization","ATP binding; protein serine/threonine kinase activity","MAP microtubule affinity-regulating kinase",NA,"KA1,Pkinase","Protein kinase domain","Protein kinase domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17J05","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL002188","AAEL002188-PA.",NA,NA,"negative regulation of signal transduction",NA,"Syntaxin-like protein",NA,"Syntaxin_2","Syntaxin, N-terminal domain","Syntaxin-like protein","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17J06","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL002220","AAEL002220-PA.",NA,NA,"negative regulation of signal transduction",NA,"It is involved in the biological process described with vesicle-mediated transport",NA,"Syntaxin_2",NA,NA,"GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17L66","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL001468","AAEL001468-PA.",NA,NA,"negative regulation of translation","mRNA binding","Nucleocytoplasmic shuttling protein for mRNA cap-binding EIF4E","Eif4enif1","EIF4E-T","Eukaryotic translation initiation factor 4E binding protein","Nucleocytoplasmic shuttling protein for mRNA cap-binding EIF4E","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17L67","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL001454","AAEL001454-PA.",NA,NA,"negative regulation of translation","mRNA binding","Nucleocytoplasmic shuttling protein for mRNA cap-binding EIF4E","Eif4enif1","EIF4E-T","Eukaryotic translation initiation factor 4E binding protein","Nucleocytoplasmic shuttling protein for mRNA cap-binding EIF4E","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17MX1","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL000868","AAEL000868-PA.",NA,NA,NA,NA,"Domain present in PSD-95, Dlg, and ZO-1/2.",NA,"PDZ","PDZ domain","PDZ domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17MX6","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL000908","AAEL000908-PA.",NA,NA,NA,NA,"Domain present in PSD-95, Dlg, and ZO-1/2.","DFNB31","PDZ","PDZ domain","PDZ domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17MX7","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL000891","AAEL000891-PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17PU2","Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",31,571,0.39,0.5,0.0019,"AAEL000247","AAEL000247-PA.","Dynein axonemal assembly factor 4",NA,"cilium movement; inner dynein arm assembly; nervous system development; outer dynein arm assembly",NA,"TPR repeat","DYX1C1","CS,TPR_8","CS domain","CS domain","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
